url,title
https://www.amazon.com/Yankee-Candle-Large-Jar-Harvest/product-reviews/B000W3RVA2?reviewerType=all_reviews,"Customer reviews: Yankee Candle Harvest Scented, Classic ..."
https://www.amazon.com/Yankee-Candle-Elevation-Collection-Platform/product-reviews/B07D38TCQP,Customer reviews: Yankee Candle Elevation ... - Amazon.com
https://www.amazon.com/Yankee-Candle-Large-Soft-Blanket/product-reviews/B004IB12UY,Customer reviews: Yankee Candle Soft Blanket Scented ...
https://www.amazon.com/Yankee-Candle-Misty-Mountains-Large/product-reviews/B078GTX5LW?reviewerType=all_reviews,Customer reviews: Yankee Candle 5038581033693 jar Large ...
https://www.amazon.com/Yankee-Candle-Large-Balsam-Cedar/dp/B000JDGC78,"Yankee Candle Balsam & Cedar Scented, Classic 22oz Large ..."
https://www.amazon.com/Yankee-Candle-Large-Mountain-Lodge/product-reviews/B003U24B7S,Customer reviews: Yankee Candle Mountain Lodge Scented ...
https://www.amazon.com/Yankee-Candle-Large-Fresh-Roses/dp/B00069ZDJS,"Yankee Candle Fresh Cut Roses Scented, Classic 22oz ..."
https://www.amazon.com/product-reviews/B07FCSTXFX?reviewerType=all_reviews,Customer reviews: Yankee Candle Enchanted Moon Scented ...
https://www.amazon.com/gp/aw/reviews/B000W3V8II,Customer reviews: Yankee Candle Autumn Leaves Scented ...
https://www.amazon.com/Yankee-Candle-Large-White-Gardenia/product-reviews/B006QOK0ZY,Customer reviews: Yankee Candle White Gardenia Scented ...
https://www.amazon.com/Yankee-Candle-Large-Jar-Harvest/product-reviews/B000W3RVA2?reviewerType=all_reviews,"Customer reviews: Yankee Candle Harvest Scented, Classic ..."
https://www.amazon.com/Yankee-Candle-Elevation-Collection-Platform/product-reviews/B07D38TCQP,Customer reviews: Yankee Candle Elevation ... - Amazon.com
https://www.amazon.com/Yankee-Candle-Large-Balsam-Cedar/dp/B000JDGC78,"Yankee Candle Balsam & Cedar Scented, Classic 22oz Large ..."
https://www.amazon.com/Yankee-Candle-Misty-Mountains-Large/product-reviews/B078GTX5LW?reviewerType=all_reviews,Customer reviews: Yankee Candle 5038581033693 jar Large ...
https://www.amazon.com/product-reviews/B07Y92F7T9,"Customer reviews: Yankee Candle White Fir Scented, Classic ..."
https://www.amazon.com/Sparkling-Pine-Yankee-Candle-Jar/product-reviews/B001WMOAJC?reviewerType=all_reviews,Customer reviews: Sparkling Pine - Yankee Candle 22 oz Jar
https://www.amazon.com/product-reviews/B07FCSTXFX?reviewerType=all_reviews,Customer reviews: Yankee Candle Enchanted Moon Scented ...
https://www.amazon.com/gp/aw/reviews/B000W3V8II,Customer reviews: Yankee Candle Autumn Leaves Scented ...
https://www.amazon.com/Yankee-Candle-Large-White-Gardenia/product-reviews/B006QOK0ZY,Customer reviews: Yankee Candle White Gardenia Scented ...
https://www.amazon.com/Yankee-Candle-Large-Jar-Harvest/product-reviews/B000W3RVA2?reviewerType=all_reviews,"Customer reviews: Yankee Candle Harvest Scented, Classic ..."
https://www.amazon.com/Yankee-Candle-Elevation-Collection-Platform/product-reviews/B07D38TCQP,Customer reviews: Yankee Candle Elevation ... - Amazon.com
https://www.amazon.com/Yankee-Candle-Large-Balsam-Cedar/dp/B000JDGC78,"Yankee Candle Balsam & Cedar Scented, Classic 22oz Large ..."
https://www.amazon.com/Yankee-Candle-Misty-Mountains-Large/product-reviews/B078GTX5LW?reviewerType=all_reviews,Customer reviews: Yankee Candle 5038581033693 jar Large ...
https://www.amazon.com/product-reviews/B07Y92F7T9,"Customer reviews: Yankee Candle White Fir Scented, Classic ..."
https://www.amazon.com/Sparkling-Pine-Yankee-Candle-Jar/product-reviews/B001WMOAJC?reviewerType=all_reviews,Customer reviews: Sparkling Pine - Yankee Candle 22 oz Jar
https://www.amazon.com/Yankee-Candle-Elevation-Collection-Platform/product-reviews/B07D4HFPZQ?reviewerType=all_reviews,Customer reviews: Yankee Candle Elevation Collection with ...
https://www.amazon.com/gp/aw/reviews/B000W3V8II,Customer reviews: Yankee Candle Autumn Leaves Scented ...
https://www.amazon.com/Yankee-Candle-Large-White-Gardenia/product-reviews/B006QOK0ZY,Customer reviews: Yankee Candle White Gardenia Scented ...
https://www.amazon.com/Yankee-Candle-Large-Jar-Harvest/product-reviews/B000W3RVA2?reviewerType=all_reviews,"Customer reviews: Yankee Candle Harvest Scented, Classic ..."
https://www.amazon.com/Yankee-Candle-Elevation-Collection-Platform/product-reviews/B07D38TCQP,Customer reviews: Yankee Candle Elevation ... - Amazon.com
https://www.amazon.com/Yankee-Candle-Large-Balsam-Cedar/dp/B000JDGC78,"Yankee Candle Balsam & Cedar Scented, Classic 22oz Large ..."
https://www.amazon.com/Yankee-Candle-Misty-Mountains-Large/product-reviews/B078GTX5LW?reviewerType=all_reviews,Customer reviews: Yankee Candle 5038581033693 jar Large ...
https://www.amazon.com/product-reviews/B07Y92F7T9,"Customer reviews: Yankee Candle White Fir Scented, Classic ..."
https://www.amazon.com/Sparkling-Pine-Yankee-Candle-Jar/product-reviews/B001WMOAJC?reviewerType=all_reviews,Customer reviews: Sparkling Pine - Yankee Candle 22 oz Jar
